id|course_id|grade
253|3|15
253|3|13.5
253|3|11.75
253|5|12.5
253|5|10
253|5|9.5
253|5|11.5
253|5|6.5
253|5|12.5
253|5|12
253|6|14.5
253|6|8.75
253|6|11.25
253|6|14.75
253|6|10.5
253|6|13.5
253|6|9.5
253|7|6.5
253|7|11.5
253|7|9.5
253|7|9
253|7|11
253|7|12.5
253|7|9
253|7|8.5
253|1|5.2
253|1|10.1
253|1|9.5
253|1|12
253|1|12.6
253|9|10
253|9|13.1
253|9|12.5
253|9|12.5
253|4|15.5
253|4|10.5
253|4|14
253|4|13.5
253|4|12
253|4|15.5
253|10|9
253|10|7
253|10|9
253|8|13.75
253|8|6.25
253|8|5.75
253|8|10.75
253|8|10
253|8|12
253|8|8
253|8|11.25
253|8|8
253|2|16.5
253|2|13.5
253|2|16
253|2|15.5
254|3|10.5
254|3|11.75
254|3|12.75
254|3|14.75
254|3|16.25
254|3|12
254|3|12.5
254|3|11.25
254|5|10
254|5|6
254|5|7.5
254|5|8
254|5|7
254|5|9
254|5|unknown
254|6|11.25
254|6|12.5
254|6|9.5
254|6|13.25
254|6|9.75
254|6|12.5
254|6|10.25
254|7|8.5
254|7|9.5
254|7|12
254|7|9
254|7|11.5
254|7|13
254|7|11
254|7|10.5
254|1|13.3
254|1|10.1
254|1|7.7
254|1|8.9
254|1|11.1
254|9|17.5
254|9|16.7
254|9|12.4
254|9|16.7
254|4|9.5
254|4|8.5
254|4|12.5
254|4|14
254|4|10
254|4|11.5
254|10|8
254|10|9
254|10|9
254|8|15.75
254|8|12.25
254|8|8.5
254|8|6.75
254|8|17
254|8|12.75
254|8|8.75
254|8|11.25
254|8|17.5
254|2|15.5
254|2|11
254|2|17
254|2|15.5
282|3|14.25
282|3|12.5
282|3|9.75
282|3|10.75
282|3|11.75
282|3|13.5
282|3|14.25
282|3|12.75
282|3|11
282|5|10.5
282|5|9
282|5|6
282|5|6.5
282|5|8
282|5|8
282|5|10.5
282|6|7.25
282|6|15.25
282|6|11.75
282|6|16
282|6|10.5
282|6|12
282|6|9.75
282|7|6.5
282|7|6.5
282|7|7.5
282|7|unknown
282|7|9.5
282|7|9
282|7|8
282|7|10.5
282|1|9.1
282|1|7.7
282|1|9.1
282|1|7.9
282|1|8.7
282|9|13.9
282|9|11.3
282|9|unknown
282|9|15.2
282|4|10
282|4|12
282|4|12
282|4|8
282|4|12.5
282|4|8.5
282|10|8
282|10|9
282|10|8
282|8|10.75
282|8|7.25
282|8|1.75
282|8|10.5
282|8|8
282|8|9.75
282|8|16.75
282|8|5.75
282|8|11.25
282|2|12.5
282|2|10.5
282|2|8
282|2|12
298|3|13.75
298|3|11.5
298|3|12.5
298|3|13.25
298|3|11.75
298|3|9
298|3|9.25
298|3|12.25
298|3|11.25
298|5|unknown
298|5|8
298|5|9
298|5|11.5
298|5|9.5
298|5|5.5
298|5|8
298|6|12.5
298|6|10
298|6|11
298|6|9.5
298|6|10.5
298|6|7.75
298|6|8
298|7|8
298|7|8
298|7|10
298|7|8.5
298|7|10
298|7|10.5
298|7|9
298|7|unknown
298|1|11.5
298|1|9.2
298|1|10.5
298|1|5.8
298|9|12.8
298|9|13.5
298|9|15.6
298|9|14.1
298|4|14
298|4|6
298|4|12
298|4|11.5
298|4|8.5
298|4|11.5
298|10|8
298|10|9
298|10|9
298|8|4.25
298|8|10
298|8|15
298|8|12.25
298|8|12
298|8|8.5
298|8|5.75
298|8|11.5
298|8|15
298|2|12
298|2|13
298|2|16.5
298|2|18
343|3|13.75
343|3|11
343|3|14
343|3|13
343|3|11.75
343|3|10.25
343|3|9.5
343|3|11.5
343|3|13
343|5|7.5
343|5|7.5
343|5|7
343|5|7.5
343|5|12
343|5|8
343|6|10
343|6|10.25
343|6|17.75
343|6|13
343|6|14.75
343|6|9
343|6|13.5
343|7|unknown
343|7|9
343|7|11
343|7|8.5
343|7|5.5
343|7|6.5
343|7|9.5
343|7|8
343|1|8.3
343|1|7.8
343|1|9
343|1|12.2
343|9|16.3
343|9|unknown
343|9|14.6
343|9|16.3
343|4|12
343|4|13
343|4|11
343|4|8
343|4|10.5
343|4|11.5
343|10|9
343|10|8
343|10|10
343|8|6
343|8|13.75
343|8|14.5
343|8|5.75
343|8|6.75
343|8|9
343|8|11.75
343|8|15
343|8|20
343|2|unknown
343|2|17.5
343|2|13.5
343|2|17
347|3|12.5
347|3|12
347|3|11.25
347|3|14
347|3|10.25
347|3|11.5
347|3|13
347|3|15.75
347|3|13.75
347|5|unknown
347|5|9.5
347|5|8
347|5|10
347|5|12
347|5|10
347|5|9
347|6|15.5
347|6|10.75
347|6|13.75
347|6|8.5
347|6|17.5
347|6|13.25
347|6|9.25
347|7|5.5
347|7|5
347|7|7.5
347|7|12
347|7|7
347|7|9.5
347|7|8.5
347|7|12.5
347|1|10
347|1|8.7
347|1|10.8
347|1|5.7
347|1|14.4
347|9|10.7
347|9|12.1
347|9|15.1
347|9|18.3
347|4|10
347|4|18.5
347|4|9.5
347|4|14
347|4|11.5
347|4|11
347|10|11
347|10|10
347|10|7
347|8|13.25
347|8|13
347|8|15.25
347|8|12.25
347|8|9.25
347|8|12.5
347|8|9.5
347|8|14
347|8|5
347|2|20
347|2|20
347|2|12.5
347|2|10
369|3|11
369|3|11.75
369|3|14.5
369|3|10.75
369|3|11.25
369|3|10.25
369|3|11
369|3|14.25
369|5|7.5
369|5|7.5
369|5|8.5
369|5|8.5
369|5|6.5
369|5|8
369|5|6
369|6|11.75
369|6|13.5
369|6|10
369|6|14.25
369|6|11
369|6|13
369|6|10.75
369|7|8.5
369|7|7.5
369|7|9
369|7|7
369|7|10.5
369|7|6.5
369|7|8.5
369|7|unknown
369|1|7.1
369|1|6.9
369|1|5.9
369|1|7.7
369|1|8.3
369|9|16.5
369|9|12.7
369|9|13.1
369|9|14.6
369|4|12.5
369|4|10
369|4|10
369|4|10.5
369|4|12
369|4|9
369|10|8
369|10|8
369|10|7
369|8|8.25
369|8|7.75
369|8|11.25
369|8|9
369|8|14
369|8|12
369|8|4
369|8|5
369|8|7.75
369|2|11.5
369|2|8.5
369|2|17
369|2|10
381|3|13
381|3|12.75
381|3|11.75
381|3|13.75
381|3|11.25
381|3|13
381|3|12.5
381|3|10.25
381|3|13.75
381|5|9
381|5|9
381|5|5
381|5|11
381|5|11
381|6|13.5
381|6|11.75
381|6|11
381|6|12.5
381|6|14.75
381|6|9.25
381|6|9.5
381|7|10.5
381|7|11
381|7|10
381|7|8.5
381|7|7
381|7|3.5
381|7|10
381|7|8
381|1|9.4
381|1|11.9
381|1|11.5
381|1|8.4
381|9|17.4
381|9|15.1
381|9|16.3
381|9|12.9
381|4|12
381|4|11
381|4|9.5
381|4|10
381|4|14.5
381|4|10
381|10|6
381|10|7
381|10|6
381|8|11.25
381|8|12.75
381|8|8
381|8|11.75
381|8|8.25
381|8|9
381|8|9.25
381|8|9.25
381|8|5
381|2|11.5
381|2|16.5
381|2|13.5
381|2|17
441|3|12.5
441|3|13.25
441|3|15
441|3|14.25
441|3|13.75
441|3|13.25
441|3|10.25
441|3|11.75
441|3|11
441|5|8.5
441|5|9.5
441|5|6
441|5|13.5
441|5|8
441|5|12.5
441|5|12
441|6|11
441|6|12
441|6|6.75
441|6|14.25
441|6|11.25
441|6|14.5
441|6|10.25
441|7|7.5
441|7|11.5
441|7|8
441|7|6
441|7|8
441|7|9
441|7|8
441|7|10
441|1|6.1
441|1|7.4
441|1|2.4
441|1|7.3
441|1|10
441|9|17.9
441|9|14.9
441|9|11.3
441|9|17.1
441|4|16
441|4|10
441|4|unknown
441|4|12
441|4|8.5
441|4|12.5
441|10|8
441|10|9
441|10|9
441|8|10.75
441|8|9
441|8|5
441|8|11
441|8|12.25
441|8|7.75
441|8|6.25
441|8|14.5
441|8|8.75
441|2|14.5
441|2|16.5
441|2|14
441|2|12.5
455|3|14.75
455|3|14.5
455|3|13
455|3|12.25
455|3|7.75
455|3|10
455|3|11.75
455|3|14
455|3|10.75
455|5|12
455|5|11.5
455|5|13.5
455|5|6.5
455|5|8.5
455|5|12.5
455|5|7
455|6|12.75
455|6|11.25
455|6|7.25
455|6|14
455|6|13.5
455|6|16.5
455|6|10.5
455|7|10.5
455|7|3
455|7|4
455|7|11.5
455|7|11.5
455|7|9
455|7|11
455|7|8.5
455|1|5.8
455|1|7.9
455|1|8.6
455|1|5.1
455|9|12.8
455|9|15.3
455|9|19.3
455|9|17
455|4|12.5
455|4|12.5
455|4|15
455|4|13.5
455|4|8.5
455|4|9.5
455|10|7
455|10|8
455|10|9
455|8|13
455|8|9.25
455|8|7.5
455|8|15.25
455|8|4.5
455|8|11.75
455|8|10
455|8|9.5
455|8|11.25
455|2|10
455|2|18
455|2|11.5
465|3|9.5
465|3|11.75
465|3|10.25
465|3|13.25
465|3|12.75
465|3|8.5
465|3|11
465|3|12
465|3|10.25
465|5|8.5
465|5|9.5
465|5|10
465|5|10
465|5|5
465|5|12.5
465|5|10
465|6|10
465|6|12
465|6|13.25
465|6|11.5
465|6|15.75
465|6|7.25
465|6|10.75
465|7|11
465|7|12
465|7|7.5
465|7|8
465|7|9
465|7|11.5
465|7|7
465|7|12
465|1|12.2
465|1|9.1
465|1|5.6
465|1|12
465|9|14.9
465|9|17.1
465|9|12.8
465|9|13.5
465|4|12.5
465|4|13
465|4|11.5
465|4|12.5
465|4|13
465|4|8.5
465|10|8
465|10|8
465|10|9
465|8|13
465|8|9.5
465|8|15.25
465|8|9.5
465|8|13.75
465|8|7
465|8|9.25
465|8|12
465|8|13
465|2|19
465|2|13.5
465|2|9.5
465|2|12.5
472|3|11
472|3|6.5
472|3|12
472|3|11.75
472|3|14.75
472|3|11
472|3|12.25
472|3|13
472|3|9.5
472|5|10.5
472|5|7
472|5|6.5
472|5|5
472|5|10
472|5|16
472|5|8.5
472|6|14.5
472|6|13
472|6|10.25
472|6|10
472|6|13.75
472|6|8.25
472|6|10.5
472|7|8
472|7|9
472|7|8
472|7|12
472|7|8.5
472|7|7.5
472|7|13
472|7|7
472|1|7.6
472|1|7.8
472|1|7.6
472|1|5.4
472|1|5.6
472|9|13.3
472|9|13
472|9|13.4
472|9|15
472|4|11
472|4|13
472|4|11
472|4|10
472|4|11.5
472|4|12.5
472|10|10
472|10|8
472|10|9
472|8|8.75
472|8|9
472|8|5.25
472|8|13.25
472|8|13
472|8|9
472|8|19.5
472|8|8.5
472|2|18
472|2|20
472|2|7
472|2|14.5
475|3|14.25
475|3|11.25
475|3|10.25
475|3|15.75
475|3|10.75
475|3|14.5
475|3|12.5
475|3|11.75
475|3|12.25
475|5|3.5
475|5|9.5
475|5|11
475|5|10
475|5|7
475|5|5.5
475|5|15.5
475|6|10.25
475|6|13.5
475|6|11
475|6|10
475|6|17.25
475|6|12.5
475|6|15
475|7|12.5
475|7|8.5
475|7|8.5
475|7|10
475|7|9.5
475|7|7
475|7|8.5
475|1|8.7
475|1|9.6
475|1|8.3
475|1|13
475|1|10.4
475|9|14.5
475|9|20
475|9|13.8
475|9|11.8
475|4|10
475|4|13.5
475|4|8.5
475|4|6.5
475|4|11.5
475|4|13.5
475|10|10
475|10|7
475|8|9
475|8|6
475|8|11
475|8|12.25
475|8|7.25
475|8|8.75
475|8|15
475|8|12.5
475|8|6
475|2|17
475|2|7
475|2|12
475|2|13.5
477|3|9.5
477|3|10.25
477|3|11
477|3|11
477|3|13.25
477|3|11.75
477|3|14
477|3|12
477|3|11.75
477|5|10.5
477|5|4
477|5|11
477|5|8
477|5|8.5
477|5|12
477|5|6.5
477|6|9.5
477|6|10.5
477|6|12.75
477|6|13.75
477|6|12.25
477|6|11.25
477|6|15.5
477|7|9.5
477|7|7.5
477|7|12.5
477|7|9
477|7|11
477|7|7.5
477|7|7
477|7|11.5
477|1|5.4
477|1|8.7
477|1|8.9
477|1|9
477|1|8.3
477|9|10.7
477|9|15.2
477|9|13.3
477|9|15.5
477|4|5.5
477|4|10
477|4|11
477|4|12
477|4|15
477|4|11
477|10|9
477|10|8
477|10|8
477|8|6.5
477|8|16
477|8|6.5
477|8|12
477|8|11.5
477|8|11.25
477|8|unknown
477|8|8.5
477|8|8.5
477|2|unknown
477|2|19
477|2|7
477|2|14.5
485|3|11.75
485|3|12.75
485|3|13
485|3|12
485|3|8
485|3|7.75
485|3|11.5
485|3|11.75
485|5|5.5
485|5|8.5
485|5|9.5
485|5|7.5
485|5|8
485|5|8.5
485|5|4.5
485|6|13.25
485|6|11.75
485|6|7.5
485|6|15
485|6|9.5
485|6|17.25
485|6|17.5
485|7|8.5
485|7|9.5
485|7|11
485|7|10
485|7|9
485|7|8.5
485|7|9
485|1|7.7
485|1|6.4
485|1|11.8
485|1|4.7
485|1|8.8
485|9|18
485|9|15.1
485|9|13.1
485|9|15.4
485|4|7.5
485|4|8
485|4|12.5
485|4|9.5
485|4|13.5
485|4|9.5
485|10|6
485|10|9
485|10|7
485|8|20
485|8|4.5
485|8|12.5
485|8|11.25
485|8|16
485|8|11.75
485|8|11.75
485|8|3.75
485|8|11
485|2|7.5
485|2|14.5
485|2|9
485|2|19
516|3|10.5
516|3|14.75
516|3|8.75
516|3|13.5
516|3|10
516|3|12.75
516|3|14.75
516|3|10.75
516|3|10.25
516|5|6
516|5|8.5
516|5|11.5
516|5|10
516|5|10
516|5|7.5
516|5|9.5
516|6|12
516|6|11.5
516|6|13
516|6|10.25
516|6|6.5
516|6|12.75
516|7|4.5
516|7|8
516|7|12.5
516|7|10
516|7|11
516|7|6.5
516|7|7.5
516|7|10.5
516|1|6.3
516|1|10.7
516|1|13.4
516|1|6.4
516|1|11.5
516|9|16
516|9|15.8
516|9|14
516|9|16.5
516|4|9
516|4|11.5
516|4|11.5
516|4|14.5
516|4|9.5
516|4|14
516|10|11
516|10|8
516|10|9
516|8|11.5
516|8|15.25
516|8|6
516|8|12.25
516|8|17
516|8|6.75
516|8|10.25
516|8|9.25
516|8|9
516|2|18.5
516|2|15
516|2|19
516|2|14
534|3|10
534|3|12.5
534|3|12.25
534|3|12.75
534|3|11.5
534|3|11.75
534|3|11.75
534|3|13.5
534|3|13
534|5|10
534|5|9.5
534|5|12
534|5|8
534|5|3.5
534|5|10
534|5|11
534|6|16.5
534|6|14.5
534|6|15.25
534|6|11
534|6|11.25
534|6|15.75
534|6|15
534|7|11
534|7|7.5
534|7|11.5
534|7|8.5
534|7|13.5
534|7|8.5
534|7|10
534|7|9
534|1|7.8
534|1|10.2
534|1|8.7
534|1|9
534|1|8.6
534|9|11.3
534|9|15.2
534|9|13.5
534|9|16.5
534|4|12.5
534|4|12.5
534|4|7.5
534|4|11.5
534|4|10
534|4|12.5
534|10|9
534|10|7
534|10|7
534|8|12.75
534|8|14.75
534|8|10.75
534|8|9.75
534|8|11.25
534|8|11.25
534|8|8
534|8|17.25
534|2|8.5
534|2|18.5
534|2|15
534|2|20
585|3|10
585|3|10.5
585|3|11.75
585|3|12.5
585|3|6
585|3|12.25
585|3|10.5
585|3|12
585|3|10.5
585|5|14
585|5|7.5
585|5|10.5
585|5|12.5
585|5|6.5
585|5|12.5
585|5|6
585|6|12.5
585|6|12.25
585|6|11
585|6|12
585|6|16.5
585|6|10.5
585|6|16.75
585|7|9
585|7|8.5
585|7|10
585|7|6.5
585|7|12
585|7|10
585|7|5.5
585|7|9
585|1|13.7
585|1|4.3
585|1|8.5
585|1|9.1
585|1|10.2
585|9|14.4
585|9|14
585|9|13.9
585|9|11.5
585|4|11.5
585|4|14
585|4|9
585|4|15
585|4|11
585|4|13.5
585|10|7
585|10|8
585|10|9
585|8|11
585|8|16
585|8|12.75
585|8|8.25
585|8|10.5
585|8|10.75
585|8|9.5
585|8|7
585|8|12
585|2|13
585|2|19.5
585|2|11.5
585|2|16
596|3|14.75
596|3|13
596|3|14.5
596|3|12.75
596|3|12.75
596|3|12
596|3|14.25
596|3|7.5
596|3|10.75
596|5|13
596|5|12
596|5|8.5
596|5|9
596|5|9.5
596|6|11.5
596|6|14.75
596|6|16.5
596|6|11.25
596|6|13.25
596|6|9.5
596|6|9.5
596|7|9
596|7|12
596|7|9
596|7|5.5
596|7|6
596|7|9.5
596|7|9.5
596|7|5
596|1|9.5
596|1|8.4
596|1|7.3
596|1|9.8
596|1|5.9
596|9|12
596|9|16.4
596|9|13.6
596|9|19.8
596|4|15
596|4|13.5
596|4|13.5
596|4|6.5
596|4|11
596|4|14
596|10|9
596|10|8
596|10|8
596|8|8.25
596|8|19.25
596|8|11
596|8|10.25
596|8|9.5
596|8|10
596|8|7.25
596|8|14.25
596|8|2.25
596|2|15
596|2|16.5
596|2|15
596|2|18
629|3|13.5
629|3|10
629|3|13
629|3|11
629|3|12.75
629|3|11.25
629|3|9.5
629|3|12.25
629|3|10.25
629|5|13.5
629|5|6
629|5|11
629|5|8
629|5|11.5
629|5|12.5
629|5|10.5
629|6|4.75
629|6|8
629|6|12.25
629|6|15.5
629|6|15.75
629|6|13.5
629|6|12
629|7|9.5
629|7|5.5
629|7|6.5
629|7|11
629|7|6.5
629|7|8.5
629|7|8.5
629|7|9.5
629|1|9.3
629|1|14.3
629|1|7.9
629|1|6.7
629|1|9.6
629|9|10.3
629|9|15
629|9|14.3
629|9|11.8
629|4|11.5
629|4|12
629|4|unknown
629|4|14
629|4|13.5
629|4|11.5
629|10|8
629|10|8
629|10|9
629|8|6.25
629|8|11.5
629|8|14.25
629|8|6.75
629|8|8.25
629|8|17.5
629|8|14.25
629|8|9.5
629|8|12.5
629|2|16.5
629|2|17.5
629|2|14.5
629|2|16.5
641|3|9.5
641|3|12.25
641|3|12.25
641|3|10
641|3|12.75
641|3|11
641|3|11.75
641|3|8.25
641|3|13
641|5|7
641|5|12
641|5|11
641|5|4.5
641|5|5.5
641|5|9
641|5|6
641|6|12
641|6|12.25
641|6|11.75
641|6|12.25
641|6|2.25
641|6|13.25
641|6|15
641|7|5
641|7|7
641|7|10
641|7|10
641|7|9
641|7|9
641|7|7.5
641|7|4.5
641|1|7.3
641|1|9.3
641|1|8.6
641|9|13.9
641|9|13.7
641|9|16.6
641|9|15.3
641|4|10
641|4|12
641|4|11
641|4|12.5
641|4|8
641|4|11.5
641|10|6
641|10|8
641|10|9
641|8|10.5
641|8|9
641|8|7.75
641|8|4.75
641|8|14.5
641|8|7
641|8|13.25
641|8|6.5
641|8|10.5
641|2|14.5
641|2|12
641|2|18.5
641|2|10.5
642|3|13.75
642|3|12.75
642|3|11.75
642|3|17.5
642|3|17.25
642|3|11.75
642|3|7.25
642|3|11.75
642|3|6.75
642|5|8
642|5|3.5
642|5|4
642|5|11
642|5|7
642|5|9.5
642|5|13.5
642|6|15.75
642|6|9.75
642|6|7.5
642|6|12.5
642|6|13
642|6|7.5
642|6|12.75
642|7|6
642|7|11
642|7|5
642|7|11.5
642|7|13
642|7|9
642|7|7.5
642|7|7
642|1|9.4
642|1|8.1
642|1|7.6
642|1|8.3
642|1|9.1
642|9|13.7
642|9|14.9
642|9|11.2
642|9|16.7
642|4|9
642|4|14
642|4|12.5
642|4|14
642|4|12.5
642|4|11
642|10|6
642|10|9
642|8|13.25
642|8|15.25
642|8|11.25
642|8|5
642|8|12.75
642|8|8.75
642|8|9.25
642|8|12.75
642|8|16.25
642|2|11
642|2|9.5
642|2|14.5
642|2|15
654|3|10.25
654|3|12.75
654|3|15
654|3|12.25
654|3|11.5
654|3|10.25
654|3|12.25
654|3|10.25
654|3|8.5
654|5|13.5
654|5|6.5
654|5|9.5
654|5|12.5
654|5|10
654|5|6.5
654|5|12
654|6|14.75
654|6|15
654|6|10.75
654|6|12.5
654|6|10.25
654|6|16.5
654|6|9.25
654|7|6
654|7|8.5
654|7|9
654|7|10
654|7|13.5
654|7|9
654|7|7
654|1|7.8
654|1|8.6
654|1|6.1
654|1|6.3
654|1|9.1
654|9|13.4
654|9|14.4
654|9|17.3
654|9|17.3
654|4|14.5
654|4|10.5
654|4|9
654|4|9
654|4|10.5
654|4|7
654|10|8
654|10|8
654|10|6
654|8|6.75
654|8|13.75
654|8|4.75
654|8|9.75
654|8|7.25
654|8|18.75
654|8|4.25
654|8|6
654|8|4.5
654|2|14.5
654|2|15.5
654|2|18
654|2|15.5
656|3|15.25
656|3|13
656|3|12.5
656|3|8
656|3|10.5
656|3|11.5
656|3|9.5
656|3|13
656|3|unknown
656|5|6.5
656|5|7.5
656|5|7.5
656|5|5
656|5|12
656|5|10
656|5|12
656|6|14.5
656|6|9.5
656|6|11
656|6|11.75
656|6|12
656|6|12.75
656|6|12.5
656|7|9
656|7|8.5
656|7|5.5
656|7|10.5
656|7|9
656|7|10.5
656|7|10
656|7|9.5
656|1|10.2
656|1|11
656|1|10.3
656|1|8.2
656|1|7.5
656|9|15.9
656|9|13.6
656|9|14
656|4|14.5
656|4|10
656|4|14.5
656|4|10.5
656|4|12
656|4|10.5
656|10|9
656|10|9
656|10|8
656|8|11.25
656|8|7.5
656|8|8
656|8|17.5
656|8|9
656|8|10.25
656|8|11
656|8|12
656|2|16.5
656|2|15.5
656|2|14.5
656|2|10
660|3|12.25
660|3|11
660|3|12
660|3|10.25
660|3|11.25
660|3|7.5
660|3|11
660|3|10
660|5|10.5
660|5|9
660|5|8
660|5|11
660|5|9.5
660|5|9
660|5|9
660|6|12
660|6|7
660|6|14.75
660|6|9
660|6|11
660|6|11.75
660|6|9.25
660|7|10.5
660|7|10
660|7|11.5
660|7|10.5
660|7|10
660|7|9
660|7|6.5
660|7|5
660|1|9.9
660|1|10
660|1|6.7
660|1|8.5
660|1|8.6
660|9|15.4
660|9|13.8
660|9|16.4
660|9|17.4
660|4|8.5
660|4|12
660|4|12.5
660|4|9.5
660|4|12
660|4|8.5
660|10|9
660|10|8
660|10|8
660|8|7.5
660|8|6
660|8|10.25
660|8|8.5
660|8|13.75
660|8|12.75
660|8|9
660|8|13.5
660|8|7.5
660|2|12.5
660|2|9.5
660|2|14
660|2|11
664|3|10.75
664|3|10
664|3|9.5
664|3|12.75
664|3|15
664|3|10
664|3|12.5
664|3|11.5
664|3|10.5
664|5|6
664|5|10
664|5|10
664|5|6.5
664|5|6
664|5|8
664|5|13.5
664|6|13.75
664|6|8
664|6|8
664|6|11.75
664|6|14.5
664|6|14.5
664|6|8
664|7|9.5
664|7|11
664|7|11.5
664|7|8.5
664|7|10
664|7|7
664|7|6
664|7|6.5
664|1|7.1
664|1|9.9
664|1|5.1
664|1|7.6
664|1|11.1
664|9|18.2
664|9|14.7
664|9|15.3
664|9|15.1
664|4|4
664|4|9
664|4|12
664|4|unknown
664|4|10
664|10|6
664|10|7
664|10|8
664|8|5.75
664|8|6.25
664|8|9.5
664|8|9.5
664|8|10.25
664|8|10.75
664|8|2.5
664|8|2.75
664|8|13
664|2|14.5
664|2|8
664|2|13
664|2|13.5
676|3|13.25
676|3|10.75
676|3|12.25
676|3|10.25
676|3|11.5
676|3|13
676|3|12.5
676|3|11
676|3|12.75
676|5|9.5
676|5|7.5
676|5|7.5
676|5|11
676|5|12.5
676|5|8
676|5|11.5
676|6|7.5
676|6|10.75
676|6|12.25
676|6|14.5
676|6|9.5
676|6|11
676|6|11.5
676|7|12.5
676|7|8
676|7|9.5
676|7|10
676|7|6.5
676|7|12.5
676|7|7.5
676|7|6
676|1|6.5
676|1|7.6
676|1|7.6
676|1|5.3
676|1|9.8
676|9|13.3
676|9|16.6
676|9|16.9
676|9|12.5
676|4|7.5
676|4|13
676|4|13.5
676|4|15.5
676|4|16
676|4|13.5
676|10|8
676|10|10
676|10|7
676|8|9.5
676|8|12.75
676|8|13.25
676|8|6.5
676|8|18.5
676|8|12.25
676|8|17
676|8|10.25
676|8|12.5
676|2|14
676|2|18
676|2|15.5
676|2|8
701|3|12.25
701|3|9.25
701|3|13
701|3|17.75
701|3|14
701|3|10.75
701|3|12.75
701|3|13.75
701|3|14
701|5|7.5
701|5|11
701|5|8.5
701|5|15
701|5|14
701|5|11.5
701|5|12
701|6|11.25
701|6|8.75
701|6|10.5
701|6|15
701|6|12.75
701|6|10.75
701|6|14.5
701|7|14.5
701|7|8.5
701|7|11
701|7|10
701|7|7.5
701|7|9
701|7|5.5
701|7|9
701|1|6.2
701|1|8.9
701|1|unknown
701|1|10.7
701|1|8.8
701|9|16.2
701|9|17.2
701|9|12.9
701|9|14.8
701|4|14.5
701|4|11
701|4|10
701|4|12.5
701|4|12.5
701|4|16
701|10|8
701|10|10
701|10|10
701|8|17.5
701|8|9.5
701|8|9
701|8|16.5
701|8|12.5
701|8|11.5
701|8|14.75
701|8|11.75
701|2|18
701|2|11
701|2|13.5
701|2|14
711|3|12
711|3|15.75
711|3|11.75
711|3|16.25
711|3|10.75
711|3|12
711|3|11.5
711|3|14.25
711|3|9.25
711|5|7
711|5|11.5
711|5|13.5
711|5|11.5
711|5|10.5
711|5|13
711|5|14
711|6|14
711|6|11.75
711|6|14.25
711|6|12
711|6|12.5
711|6|9
711|6|13.25
711|7|8.5
711|7|9.5
711|7|5
711|7|10
711|7|11.5
711|7|8.5
711|7|12
711|7|13.5
711|1|unknown
711|1|7.2
711|1|5.4
711|1|8.8
711|1|12.2
711|9|14
711|9|14.4
711|9|14.3
711|9|15.1
711|4|9.5
711|4|9.5
711|4|13.5
711|4|10.5
711|4|14.5
711|4|9.5
711|10|7
711|10|10
711|10|8
711|8|8
711|8|10.25
711|8|12
711|8|14.75
711|8|16.5
711|8|5.75
711|8|unknown
711|8|9.5
711|8|11.75
711|2|16
711|2|13
711|2|13.5
711|2|16
727|3|13.25
727|3|12
727|3|14.25
727|3|11.5
727|3|10.75
727|3|12
727|3|13.5
727|3|11.25
727|3|10.25
727|5|8
727|5|12
727|5|10
727|5|10
727|5|5
727|5|13.5
727|5|4.5
727|6|11.75
727|6|12.75
727|6|11.25
727|6|12.25
727|6|13.75
727|6|12.25
727|6|16
727|7|12.5
727|7|11.5
727|7|5.5
727|7|9
727|7|9.5
727|7|12
727|7|10
727|7|7.5
727|1|10.8
727|1|8.6
727|1|2.6
727|1|5.3
727|1|7
727|9|14.6
727|9|11.8
727|9|17.2
727|9|17.4
727|4|14
727|4|10
727|4|10
727|4|8
727|4|12
727|4|7.5
727|10|9
727|10|9
727|10|8
727|8|8
727|8|8
727|8|4.25
727|8|8.25
727|8|6.75
727|8|7.75
727|8|11
727|8|10.5
727|8|8.75
727|2|19
727|2|17
727|2|14.5
727|2|14.5
732|3|8.25
732|3|12.5
732|3|10.5
732|3|16.75
732|3|12.25
732|3|11.25
732|3|13
732|3|14.75
732|3|12.5
732|5|5
732|5|2.5
732|5|7
732|5|8
732|5|10.5
732|5|9
732|5|11
732|6|12
732|6|13.25
732|6|14
732|6|13.25
732|6|11.75
732|6|12.25
732|7|5
732|7|7
732|7|9
732|7|9.5
732|7|10.5
732|7|11.5
732|7|13.5
732|7|6.5
732|1|11.9
732|1|10.8
732|1|7.5
732|1|10.9
732|1|8.8
732|9|17.1
732|9|13.1
732|9|unknown
732|9|15.8
732|4|10.5
732|4|11
732|4|13
732|4|11.5
732|4|10.5
732|4|11
732|10|8
732|10|7
732|10|8
732|8|9.25
732|8|12.5
732|8|10.75
732|8|9.5
732|8|10.25
732|8|12.75
732|8|11
732|8|13
732|8|9.25
732|2|15.5
732|2|15
732|2|10
732|2|14.5
738|3|10.75
738|3|9.5
738|3|10
738|3|11.75
738|3|13.75
738|3|14
738|3|11
738|3|11
738|3|13.5
738|5|9.5
738|5|11.5
738|5|11.5
738|5|7.5
738|5|8
738|5|9
738|5|11.5
738|6|7.25
738|6|13
738|6|9.25
738|6|14.5
738|6|12.25
738|6|9.5
738|6|10.5
738|7|12.5
738|7|8
738|7|8
738|7|9.5
738|7|10
738|7|10.5
738|7|11
738|7|6.5
738|1|8.4
738|1|10.4
738|1|10.9
738|1|10.3
738|1|7.9
738|9|16.2
